case_id,case_control,target_family,group,repo_name,pr_number,pr_id,language,task_type,changed_kloc,silver_finding_n,matched_positive_case_id,same_repository_match,control_match_score,split,case_target_family,reference_family,reference_role,alert_category,changed_file,codeql_version,is_quality_alert,is_security_alert,location_class,precision,problem_severity,quality_primary_reference,quality_category,reference_visible_in_diff,rule_id,rule_kind,rule_name,start_line,reference_id,automatic_recovered,semantic_recovered,semantic_recovered_by_finding_ids,automatic_semantic_agreement,adjudication_alert_id,human_review_status,human_disposition,validated_issue_reference,quality_strict_reference,quality_broad_reference,rule_tags,base_sha,head_sha,file_path,hunk_header,hunk_new_start,hunk_new_end,lifecycle,reference_on_added_line,reference_visibility_gate_version,reference_tiers,actionability_version,query_suite,original_semantic_recovered
case-525728e1a062e44ee133,positive,quality,human,uxlfoundation/oneDAL,3046,2282210055,C++,feat,0.849000,5,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,warning,True,maintainability,True,cpp/dead-code-goto,problem,Dead code due to goto or break statement,50,sf-c02c7628d94d1eb42fd0,0,0,,1,qalert-52c13aabcc18a97483df2136,completed,not_valid_issue,0,True,True,maintainability|external/cwe/cwe-561,d482504e0cadeb391ba392c30ec31a8850185db2,e4df7361a843e8e8330179905d1c9677cb1ffd67,cpp/oneapi/dal/backend/primitives/rng/host_engine.hpp,"@@ -38,22 +38,23 @@ namespace oneapi::dal::backend::primitives {",38,60,introduced,False,new_side_hunk_v1,primary|strict|broad,2.0.0,security-and-quality,0
case-525728e1a062e44ee133,positive,quality,human,uxlfoundation/oneDAL,3046,2282210055,C++,feat,0.849000,5,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,warning,True,maintainability,True,cpp/dead-code-goto,problem,Dead code due to goto or break statement,53,sf-35e9d2fffc4a8adcfe8f,0,0,,1,qalert-36f42456f0acc7ae2ee0d2ca,completed,condition_absent,0,True,True,maintainability|external/cwe/cwe-561,d482504e0cadeb391ba392c30ec31a8850185db2,e4df7361a843e8e8330179905d1c9677cb1ffd67,cpp/oneapi/dal/backend/primitives/rng/host_engine.hpp,"@@ -38,22 +38,23 @@ namespace oneapi::dal::backend::primitives {",38,60,introduced,False,new_side_hunk_v1,primary|strict|broad,2.0.0,security-and-quality,0
case-525728e1a062e44ee133,positive,quality,human,uxlfoundation/oneDAL,3046,2282210055,C++,feat,0.849000,5,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,warning,True,maintainability,True,cpp/dead-code-goto,problem,Dead code due to goto or break statement,56,sf-4cca90f5ab76ed19cb51,0,0,,1,qalert-046ddc3d473fb28e37dd2d79,completed,condition_absent,0,True,True,maintainability|external/cwe/cwe-561,d482504e0cadeb391ba392c30ec31a8850185db2,e4df7361a843e8e8330179905d1c9677cb1ffd67,cpp/oneapi/dal/backend/primitives/rng/host_engine.hpp,"@@ -38,22 +38,23 @@ namespace oneapi::dal::backend::primitives {",38,60,introduced,False,new_side_hunk_v1,primary|strict|broad,2.0.0,security-and-quality,0
case-525728e1a062e44ee133,positive,quality,human,uxlfoundation/oneDAL,3046,2282210055,C++,feat,0.849000,5,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,recommendation,True,maintainability,True,cpp/trivial-switch,problem,No trivial switch statements,44,sf-c7d3402d81eb4730dfbb,0,0,,1,qalert-39d43aa78a93e91c0c391438,completed,not_pr_introduced,0,False,True,maintainability|readability|external/jsf,d482504e0cadeb391ba392c30ec31a8850185db2,e4df7361a843e8e8330179905d1c9677cb1ffd67,cpp/oneapi/dal/backend/primitives/rng/host_engine.hpp,"@@ -38,22 +38,23 @@ namespace oneapi::dal::backend::primitives {",38,60,introduced,False,new_side_hunk_v1,primary|broad,2.0.0,security-and-quality,0
case-531a14c51b5c84477849,positive,quality,human,crewAIInc/crewAI,2948,2565281191,Python,fix,0.061000,1,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,recommendation,True,correctness_reliability,True,py/cyclic-import,problem,Cyclic import,247,sf-1404587c7ad79b74ea55,0,0,,1,qalert-1550245a386b52e29259d74a,completed,not_valid_issue,0,False,True,reliability|maintainability|modularity,2bd6b72aaee7bb594a55ea32229b35599d335236,f4035572745a38505dbea6fd72bcba1538be503c,src/crewai/agent.py,"@@ -243,21 +244,28 @@ def execute_task(",244,271,introduced,True,new_side_hunk_v1,primary|broad,2.0.0,security-and-quality,0
case-5692e89beef2e6430372,positive,quality,human,liam-hq/liam,1677,2518960791,TypeScript,feat,0.822000,1,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,very-high,warning,True,correctness_reliability,True,js/trivial-conditional,problem,Useless conditional,105,sf-35dbb6281bd0ccb0378c,0,0,,1,qalert-18e0725d6012ca45891ec409,completed,confirmed_valid,1,True,True,quality|reliability|correctness|external/cwe/cwe-570|external/cwe/cwe-571,a18c1fb01fadd1b7a8551413dbde83b10f73d598,f3c2ab007be540c4016ee11f6b8cf64954705882,frontend/apps/app/components/ChatInput/ChatInput.tsx,"@@ -1,43 +1,111 @@",1,111,introduced,True,new_side_hunk_v1,primary|strict|broad,2.0.0,security-and-quality,0
case-58063cca6b2b2e55d6c8,positive,quality,human,Kanaries/graphic-walker,437,2523648264,TypeScript,fix,0.044000,1,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,very-high,recommendation,True,maintainability,True,js/automatic-semicolon-insertion,problem,Semicolon insertion,61,sf-f532ccac6a5f28e305cc,1,1,mf-aee12e88372ce2626217,1,qalert-2c68f3196395a88a1bae4847,completed,confirmed_valid,1,False,True,quality|maintainability|readability|language-features|statistical|non-attributable,0fe36e928887d0b989732d9e761b18b48250025f,806929b66c9ac14302d4fc9d64a6d69053a0416c,packages/graphic-walker/src/lib/op/offset.ts,"@@ -56,6 +57,9 @@ export function newOffsetDate(offset = new Date().getTimezoneOffset()) {",57,65,introduced,True,new_side_hunk_v1,primary|broad,2.0.0,security-and-quality,1
case-5a5d102c7e9aef574fc5,positive,quality,human,mlflow/mlflow,15481,2478962352,Python,refactor,5.425000,1,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,recommendation,True,correctness_reliability,True,py/empty-except,problem,Empty except,178,sf-907efb8328f3722da324,0,0,,1,qalert-81fbcf9a384eddc215e2544d,completed,not_valid_issue,0,False,True,quality|reliability|error-handling|external/cwe/cwe-390,2a0ce378825400fc5f75026250306da5e848d937,58a95e7276e5c9e6a4dda74071a0db7e13b2e317,mlflow/openai/autolog.py,"@@ -24,14 +28,157 @@",28,184,introduced,True,new_side_hunk_v1,primary|broad,2.0.0,security-and-quality,0
case-5c4295a4e29dfd518b81,positive,security,human,microsoft/HydraLab,698,2583791477,Java,feat,0.790000,1,,,,formal,quality,security,off_target_reference,security,True,2.23.2,false,true,production,medium,error,False,,True,java/log-injection,path-problem,Log Injection,47,sf-548223743cd536417b39,0,0,,1,qalert-69f1aed41b7d54bca4095e32,completed,confirmed_valid,1,False,False,security|external/cwe/cwe-117,3389c9fea150dcf76506f0c554253ac4aaf3e6dd,5879cd00f520eb3f8ecad67b092785051e4a0167,center/src/main/java/com/microsoft/hydralab/center/util/ClamAVScanner.java,"@@ -0,0 +1,70 @@",1,70,introduced,True,new_side_hunk_v1,security,2.0.0,security-and-quality,0
case-5c4295a4e29dfd518b81,positive,security,human,microsoft/HydraLab,698,2583791477,Java,feat,0.790000,1,,,,formal,quality,security,off_target_reference,security,True,2.23.2,false,true,production,medium,error,False,,True,java/log-injection,path-problem,Log Injection,51,sf-b7e9f4432e115f5fd4ac,0,0,,1,qalert-61305c6a369417ee0ba66642,completed,confirmed_valid,1,False,False,security|external/cwe/cwe-117,3389c9fea150dcf76506f0c554253ac4aaf3e6dd,5879cd00f520eb3f8ecad67b092785051e4a0167,center/src/main/java/com/microsoft/hydralab/center/util/ClamAVScanner.java,"@@ -0,0 +1,70 @@",1,70,introduced,True,new_side_hunk_v1,security,2.0.0,security-and-quality,0
case-5c4295a4e29dfd518b81,positive,quality,human,microsoft/HydraLab,698,2583791477,Java,feat,0.790000,1,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,warning,True,correctness_reliability,True,java/unsafe-double-checked-locking-init-order,problem,Race condition in double-checked locking object initialization,33,sf-b7e7fa6c62e810b95037,0,0,,1,qalert-b603e0ef28939be08a9bb6d7,completed,confirmed_valid,1,True,True,quality|reliability|concurrency|external/cwe/cwe-609,3389c9fea150dcf76506f0c554253ac4aaf3e6dd,5879cd00f520eb3f8ecad67b092785051e4a0167,center/src/main/java/com/microsoft/hydralab/center/util/ClamAVScanner.java,"@@ -0,0 +1,70 @@",1,70,introduced,True,new_side_hunk_v1,primary|strict|broad,2.0.0,security-and-quality,0
case-5d259ad82985046d8794,positive,quality,human,Kiln-AI/Kiln,210,2345504485,Python,feat,0.835000,1,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,error,True,correctness_reliability,True,py/unsafe-cyclic-import,problem,Module-level cyclic import,14,sf-b9b203e35c45a50c76c8,0,0,,1,qalert-f3642a25f3d3eec76fbb21b9,completed,confirmed_valid,1,True,True,reliability|correctness|types,d59357273986fe31077e66ac7fd55f04b01c633d,45f7d8fe3b88d0fd34b0e3531ffab43837b3412e,libs/core/kiln_ai/datamodel/eval.py,"@@ -11,6 +11,7 @@",11,17,introduced,True,new_side_hunk_v1,primary|strict|broad,2.0.0,security-and-quality,0
case-5d259ad82985046d8794,positive,quality,human,Kiln-AI/Kiln,210,2345504485,Python,feat,0.835000,1,,,,formal,quality,quality,target_sensitivity_reference,quality,True,2.23.2,true,false,production,very-high,warning,False,maintainability,True,py/unreachable-statement,problem,Unreachable code,111,sf-b9f257b196fb325642b0,0,1,mf-dd06367fc035549da2ff,0,qalert-bddf1abe4f2c7d81b3084120,completed,confirmed_valid,1,False,True,quality|maintainability|useless-code|external/cwe/cwe-561,d59357273986fe31077e66ac7fd55f04b01c633d,45f7d8fe3b88d0fd34b0e3531ffab43837b3412e,libs/core/kiln_ai/datamodel/task.py,"@@ -83,9 +92,22 @@ def parent_task(self) -> Union[""Task"", None]:",92,113,introduced,False,new_side_hunk_v1,broad,2.0.0,security-and-quality,1
case-614e7b1427a1306c4e95,positive,quality,human,prebid/Prebid.js,13429,2616350431,JavaScript,feat,0.992000,1,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,very-high,recommendation,True,maintainability,True,js/automatic-semicolon-insertion,problem,Semicolon insertion,154,sf-677df908a224428996a7,0,0,,1,qalert-60aebba60dabd8628f29596f,completed,not_valid_issue,0,False,True,quality|maintainability|readability|language-features|statistical|non-attributable,33b2fc9976862e43a18b7c60d109a32560b36b7c,1bbe79b7f00c7cd63ccd55a5d2a1d1a8c9b69063,modules/bidmaticBidAdapter.js,"@@ -1,144 +1,285 @@",1,285,introduced,True,new_side_hunk_v1,primary|broad,2.0.0,security-and-quality,0
case-620175c9a99c49119a2d,positive,quality,human,OpenHFT/Java-Thread-Affinity,178,2539539646,Java,refactor,1.014000,2,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,recommendation,True,maintainability,True,java/missing-override-annotation,problem,Missing Override annotation,48,sf-1b14d40dee51f3ba29e7,0,0,,1,qalert-fa170323d33de354e8ee4607,completed,not_pr_introduced,0,False,True,quality|maintainability|readability,0efb838340b3438d980ff830982b1fb851eb4357,f23e3a0cdf8c069f434252bb096d0ee2568e3873,affinity/src/main/java/net/openhft/affinity/impl/VersionHelper.java,"@@ -46,7 +46,7 @@ public String toString() {",46,52,introduced,False,new_side_hunk_v1,primary|broad,2.0.0,security-and-quality,0
case-620175c9a99c49119a2d,positive,quality,human,OpenHFT/Java-Thread-Affinity,178,2539539646,Java,refactor,1.014000,2,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,recommendation,True,correctness_reliability,True,java/uncaught-number-format-exception,problem,Missing catch of NumberFormatException,36,sf-f6149c7fc8cbcd867f1a,0,0,,1,qalert-8c1c956ec6e8565b5521a1a3,completed,not_pr_introduced,0,False,True,quality|reliability|error-handling|external/cwe/cwe-248,0efb838340b3438d980ff830982b1fb851eb4357,f23e3a0cdf8c069f434252bb096d0ee2568e3873,affinity/src/main/java/net/openhft/affinity/main/AffinityTestMain.java,"@@ -29,11 +29,11 @@ public class AffinityTestMain {",29,39,introduced,True,new_side_hunk_v1,primary|broad,2.0.0,security-and-quality,0
case-6810e3569e902f4a518f,positive,quality,human,microsoft/typespec,7669,2597986199,Java,fix,0.056000,2,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,recommendation,True,maintainability,True,java/missing-override-annotation,problem,Missing Override annotation,38,sf-3b2fbb3346196430c22e,0,0,,1,qalert-49fcc5bda833f3e7769c0280,completed,not_pr_introduced,0,False,True,quality|maintainability|readability,40c5e02d2771405969372c38716d0467491570f2,376b15d6d5e2c768d2257c505f379a3ec4eef196,packages/http-client-java/generator/http-client-generator-test/src/main/java/tsptest/armstreamstyleserialization/implementation/OutputOnlyModelImpl.java,"@@ -35,7 +35,7 @@ public String title() {",35,41,introduced,True,new_side_hunk_v1,primary|broad,2.0.0,security-and-quality,0
case-6810e3569e902f4a518f,positive,quality,human,microsoft/typespec,7669,2597986199,Java,fix,0.056000,2,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,recommendation,True,maintainability,True,java/missing-override-annotation,problem,Missing Override annotation,114,sf-f2f813bf1dc0c9cb57e8,0,0,,1,qalert-6bd54b63b613ef854e803795,completed,not_pr_introduced,0,False,True,quality|maintainability|readability,40c5e02d2771405969372c38716d0467491570f2,376b15d6d5e2c768d2257c505f379a3ec4eef196,packages/http-client-java/generator/http-client-generator-test/src/main/java/tsptest/armstreamstyleserialization/models/OutputOnlyModelChild.java,"@@ -111,7 +111,7 @@ public String title() {",111,117,introduced,True,new_side_hunk_v1,primary|broad,2.0.0,security-and-quality,0
case-6941800e5dad967c8891,positive,quality,human,Skyvern-AI/skyvern,2231,2484533924,Python,feat,0.423000,6,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,error,True,correctness_reliability,True,py/unsafe-cyclic-import,problem,Module-level cyclic import,61,sf-3706f6d71d896d91d4b4,0,0,,1,qalert-f630fd5fcbd16a53409169bb,completed,confirmed_valid,1,True,True,reliability|correctness|types,5582998490c90cf38b92f845b1c66423fd015f09,1249ee8b419663483aaf1e7cdc104027b669d923,skyvern/forge/agent.py,"@@ -58,6 +58,7 @@",58,64,introduced,True,new_side_hunk_v1,primary|strict|broad,2.0.0,security-and-quality,0
case-6941800e5dad967c8891,positive,quality,human,Skyvern-AI/skyvern,2231,2484533924,Python,feat,0.423000,6,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,error,True,correctness_reliability,True,py/unsafe-cyclic-import,problem,Module-level cyclic import,61,sf-c52d6000b898f8b9a6c6,0,0,,1,qalert-67d491d915b4fc6c871833d9,completed,confirmed_valid,1,True,True,reliability|correctness|types,5582998490c90cf38b92f845b1c66423fd015f09,1249ee8b419663483aaf1e7cdc104027b669d923,skyvern/forge/agent.py,"@@ -58,6 +58,7 @@",58,64,introduced,True,new_side_hunk_v1,primary|strict|broad,2.0.0,security-and-quality,0
case-6941800e5dad967c8891,positive,quality,human,Skyvern-AI/skyvern,2231,2484533924,Python,feat,0.423000,6,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,error,True,correctness_reliability,True,py/unsafe-cyclic-import,problem,Module-level cyclic import,92,sf-3cbe63ae10458b09e42f,0,0,,1,qalert-f39ab2e21410035abaf0d0aa,completed,not_pr_introduced,0,True,True,reliability|correctness|types,5582998490c90cf38b92f845b1c66423fd015f09,1249ee8b419663483aaf1e7cdc104027b669d923,skyvern/forge/agent.py,"@@ -88,7 +89,7 @@",89,95,introduced,True,new_side_hunk_v1,primary|strict|broad,2.0.0,security-and-quality,0
case-6941800e5dad967c8891,positive,quality,human,Skyvern-AI/skyvern,2231,2484533924,Python,feat,0.423000,6,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,error,True,correctness_reliability,True,py/unsafe-cyclic-import,problem,Module-level cyclic import,92,sf-0af8563aeefe4da0dd58,0,0,,1,qalert-3275088abdc695a8a9dad00d,completed,confirmed_valid,1,True,True,reliability|correctness|types,5582998490c90cf38b92f845b1c66423fd015f09,1249ee8b419663483aaf1e7cdc104027b669d923,skyvern/forge/agent.py,"@@ -88,7 +89,7 @@",89,95,introduced,True,new_side_hunk_v1,primary|strict|broad,2.0.0,security-and-quality,0
case-6941800e5dad967c8891,positive,quality,human,Skyvern-AI/skyvern,2231,2484533924,Python,feat,0.423000,6,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,error,True,correctness_reliability,True,py/unsafe-cyclic-import,problem,Module-level cyclic import,92,sf-30349e6b1dd5ce007126,0,0,,1,qalert-d67ca745cd904845e5cb85ef,completed,not_pr_introduced,0,True,True,reliability|correctness|types,5582998490c90cf38b92f845b1c66423fd015f09,1249ee8b419663483aaf1e7cdc104027b669d923,skyvern/forge/agent.py,"@@ -88,7 +89,7 @@",89,95,introduced,True,new_side_hunk_v1,primary|strict|broad,2.0.0,security-and-quality,0
case-6941800e5dad967c8891,positive,quality,human,Skyvern-AI/skyvern,2231,2484533924,Python,feat,0.423000,6,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,error,True,correctness_reliability,True,py/unsafe-cyclic-import,problem,Module-level cyclic import,62,sf-e62ca46ec6f0c25458c8,0,0,,1,qalert-0fc2a1b7171e95d1e734dad7,completed,confirmed_valid,1,True,True,reliability|correctness|types,5582998490c90cf38b92f845b1c66423fd015f09,1249ee8b419663483aaf1e7cdc104027b669d923,skyvern/webeye/actions/handler.py,"@@ -59,6 +59,7 @@",59,65,introduced,True,new_side_hunk_v1,primary|strict|broad,2.0.0,security-and-quality,0
case-6a297efc4f39098889c7,positive,quality,human,rsyslog/rsyslog,5699,2592053669,C,refactor,0.214000,1,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,very-high,recommendation,True,maintainability,True,cpp/fixme-comment,problem,FIXME comment,34,sf-c2f95b6f70b8f90a1b85,0,0,,1,qalert-71daa84cbe0e62b4e18265b3,completed,not_valid_issue,0,False,True,maintainability|documentation|external/cwe/cwe-546,2e385d4431de38c2eab66f1111e1334b565293b6,e7dfcc9a744918235217ea429fff492e8a63f122,runtime/rsyslog.h,"@@ -10,10 +10,29 @@",10,38,introduced,True,new_side_hunk_v1,primary|broad,2.0.0,security-and-quality,0
case-6ad10cf412f11c064208,positive,security,human,syedazharmbnr1/claude-chatgpt-mcp,3,2427144857,JavaScript,feat,1.953000,1,,,,formal,quality,security,off_target_reference,security,True,2.23.2,false,true,production,high,warning,False,,True,js/incomplete-sanitization,problem,Incomplete string escaping or encoding,198,sf-3deaebcc4b5fd4dd6a8b,0,0,,1,qalert-102cea31713b271a75239783,completed,confirmed_valid,1,False,False,correctness|security|external/cwe/cwe-020|external/cwe/cwe-080|external/cwe/cwe-116,d11079f1b30fadb3ebb58dace1eef48012a23792,3cd3db0b82c543f5a886b84e4715b956c29867a9,index.ts,"@@ -1,265 +1,454 @@",1,454,introduced,True,new_side_hunk_v1,security,2.0.0,security-and-quality,0
case-6ad10cf412f11c064208,positive,security,human,syedazharmbnr1/claude-chatgpt-mcp,3,2427144857,JavaScript,feat,1.953000,1,,,,formal,quality,security,off_target_reference,security,True,2.23.2,false,true,production,high,warning,False,,True,js/incomplete-sanitization,problem,Incomplete string escaping or encoding,94,sf-5a533b6326ee44b48e6f,0,1,mf-dae795233cd9bdeb4ca2,0,qalert-e2debae4c300ed90c5558ea9,completed,confirmed_valid,1,False,False,correctness|security|external/cwe/cwe-020|external/cwe/cwe-080|external/cwe/cwe-116,d11079f1b30fadb3ebb58dace1eef48012a23792,3cd3db0b82c543f5a886b84e4715b956c29867a9,index.ts,"@@ -1,265 +1,454 @@",1,454,introduced,True,new_side_hunk_v1,security,2.0.0,security-and-quality,1
case-6ad10cf412f11c064208,positive,quality,human,syedazharmbnr1/claude-chatgpt-mcp,3,2427144857,JavaScript,feat,1.953000,1,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,warning,True,correctness_reliability,True,js/comparison-between-incompatible-types,problem,Comparison between inconvertible types,358,sf-53f2312d777f46c45216,0,0,,1,qalert-39fae76091e46c87e454131a,completed,not_valid_issue,0,True,True,quality|reliability|correctness|external/cwe/cwe-570|external/cwe/cwe-571,d11079f1b30fadb3ebb58dace1eef48012a23792,3cd3db0b82c543f5a886b84e4715b956c29867a9,index.ts,"@@ -1,265 +1,454 @@",1,454,introduced,True,new_side_hunk_v1,primary|strict|broad,2.0.0,security-and-quality,0
case-6ad10cf412f11c064208,positive,quality,human,syedazharmbnr1/claude-chatgpt-mcp,3,2427144857,JavaScript,feat,1.953000,1,,,,formal,quality,quality,target_sensitivity_reference,quality,True,2.23.2,true,false,production,very-high,recommendation,False,maintainability,True,js/unused-local-variable,problem,"Unused variable, import, function or class",10,sf-891fe30671ff4af38453,0,0,,1,qalert-81213eff5e81af827aadc678,completed,not_pr_introduced,0,False,True,quality|maintainability|useless-code,d11079f1b30fadb3ebb58dace1eef48012a23792,3cd3db0b82c543f5a886b84e4715b956c29867a9,index.ts,"@@ -1,265 +1,454 @@",1,454,introduced,True,new_side_hunk_v1,broad,2.0.0,security-and-quality,0
case-6bb65ffd9cdede1d6b6b,positive,quality,human,OpenHFT/Chronicle-Wire,1170,2560122629,Java,feat,8.385000,8,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,recommendation,True,maintainability,True,java/inconsistent-javadoc-throws,problem,Javadoc has impossible 'throws' tag,36,sf-8ecd156e0a72d2e3fc09,0,0,,1,qalert-24ab6fc32a692c6b2a7ee874,completed,not_pr_introduced,0,False,True,quality|maintainability|readability,6d1a80da1f9762e77aafd353fdb84faef0efa9a1,a81e840775ab80e03ff8f99f591424b383e5a97d,src/main/java/net/openhft/chronicle/wire/FieldNumberParselet.java,"@@ -20,17 +18,22 @@",18,39,introduced,True,new_side_hunk_v1,primary|broad,2.0.0,security-and-quality,0
case-6bb65ffd9cdede1d6b6b,positive,quality,human,OpenHFT/Chronicle-Wire,1170,2560122629,Java,feat,8.385000,8,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,recommendation,True,maintainability,True,java/inconsistent-javadoc-throws,problem,Javadoc has impossible 'throws' tag,118,sf-2d1913a5859e10759f32,0,0,,1,qalert-410c9cf03b09240f7fb8a29e,completed,not_pr_introduced,0,False,True,quality|maintainability|readability,6d1a80da1f9762e77aafd353fdb84faef0efa9a1,a81e840775ab80e03ff8f99f591424b383e5a97d,src/main/java/net/openhft/chronicle/wire/VanillaWireParser.java,"@@ -92,12 +106,16 @@ public WireParselet getDefaultConsumer() {",106,121,introduced,True,new_side_hunk_v1,primary|broad,2.0.0,security-and-quality,0
case-6bb65ffd9cdede1d6b6b,positive,quality,human,OpenHFT/Chronicle-Wire,1170,2560122629,Java,feat,8.385000,8,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,recommendation,True,maintainability,True,java/inconsistent-javadoc-throws,problem,Javadoc has impossible 'throws' tag,180,sf-ff8a40b9fc0cc568b328,0,0,,1,qalert-7000aa2a9c771c9cc0d6cd3f,completed,not_pr_introduced,0,False,True,quality|maintainability|readability,6d1a80da1f9762e77aafd353fdb84faef0efa9a1,a81e840775ab80e03ff8f99f591424b383e5a97d,src/main/java/net/openhft/chronicle/wire/VanillaWireParser.java,"@@ -154,11 +172,12 @@ private void parseOneEmpty(@NotNull WireIn wireIn, long start) {",172,183,introduced,True,new_side_hunk_v1,primary|broad,2.0.0,security-and-quality,0
case-6bb65ffd9cdede1d6b6b,positive,quality,human,OpenHFT/Chronicle-Wire,1170,2560122629,Java,feat,8.385000,8,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,recommendation,True,maintainability,True,java/inconsistent-javadoc-throws,problem,Javadoc has impossible 'throws' tag,34,sf-52bd91e48969c9682aff,0,0,,1,qalert-4bf0e705be6acbf29c38ac36,completed,not_pr_introduced,0,False,True,quality|maintainability|readability,6d1a80da1f9762e77aafd353fdb84faef0efa9a1,a81e840775ab80e03ff8f99f591424b383e5a97d,src/main/java/net/openhft/chronicle/wire/WireParselet.java,"@@ -20,20 +18,20 @@",18,37,introduced,True,new_side_hunk_v1,primary|broad,2.0.0,security-and-quality,0
case-6bb65ffd9cdede1d6b6b,positive,quality,human,OpenHFT/Chronicle-Wire,1170,2560122629,Java,feat,8.385000,8,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,recommendation,True,maintainability,True,java/inconsistent-javadoc-throws,problem,Javadoc has impossible 'throws' tag,112,sf-745b36dc2cc644c66e84,0,0,,1,qalert-60de9388bae8b1618626601d,completed,not_pr_introduced,0,False,True,quality|maintainability|readability,6d1a80da1f9762e77aafd353fdb84faef0efa9a1,a81e840775ab80e03ff8f99f591424b383e5a97d,src/main/java/net/openhft/chronicle/wire/WireParser.java,"@@ -60,38 +76,53 @@ static WireParser wireParser(@NotNull WireParselet defaultConsumer,",76,128,introduced,True,new_side_hunk_v1,primary|broad,2.0.0,security-and-quality,0
case-6bb65ffd9cdede1d6b6b,positive,quality,human,OpenHFT/Chronicle-Wire,1170,2560122629,Java,feat,8.385000,8,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,recommendation,True,maintainability,True,java/missing-override-annotation,problem,Missing Override annotation,134,sf-a74222fc3fb2ad0e6a19,0,0,,1,qalert-952a69d7a6e96eb97d7b1356,completed,not_pr_introduced,0,False,True,quality|maintainability|readability,6d1a80da1f9762e77aafd353fdb84faef0efa9a1,a81e840775ab80e03ff8f99f591424b383e5a97d,src/main/java/net/openhft/chronicle/wire/LongArrayValueBitSet.java,"@@ -128,22 +129,15 @@ protected void performClose() {",129,143,introduced,False,new_side_hunk_v1,primary|broad,2.0.0,security-and-quality,0
case-6bb65ffd9cdede1d6b6b,positive,quality,human,OpenHFT/Chronicle-Wire,1170,2560122629,Java,feat,8.385000,8,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,recommendation,True,maintainability,True,java/missing-override-annotation,problem,Missing Override annotation,176,sf-31bc4e3fa447810544f1,0,0,,1,qalert-3077001632d32a0480c09f24,completed,not_pr_introduced,0,False,True,quality|maintainability|readability,6d1a80da1f9762e77aafd353fdb84faef0efa9a1,a81e840775ab80e03ff8f99f591424b383e5a97d,src/main/java/net/openhft/chronicle/wire/LongValueBitSet.java,"@@ -149,21 +170,18 @@ protected void performClose() {",170,187,introduced,False,new_side_hunk_v1,primary|broad,2.0.0,security-and-quality,0
case-6bb65ffd9cdede1d6b6b,positive,quality,human,OpenHFT/Chronicle-Wire,1170,2560122629,Java,feat,8.385000,8,,,,formal,quality,quality,target_reference,quality,True,2.23.2,true,false,production,high,recommendation,True,maintainability,True,java/missing-override-annotation,problem,Missing Override annotation,856,sf-ac1f0d7f9855baa19f65,0,0,,1,qalert-73a720a9788311edd38758f6,completed,not_pr_introduced,0,False,True,quality|maintainability|readability,6d1a80da1f9762e77aafd353fdb84faef0efa9a1,a81e840775ab80e03ff8f99f591424b383e5a97d,src/main/java/net/openhft/chronicle/wire/LongValueBitSet.java,"@@ -900,26 +851,15 @@ public int hashCode() {",851,865,introduced,False,new_side_hunk_v1,primary|broad,2.0.0,security-and-quality,0
